   timestep             momentum      temperature  total_potential   total_pressure
    1049200      1.110442316e-08      1.014655232      95788.73438   -0.00142930937
    1049300      2.040960112e-08      1.035154104      95718.26562     0.0041704881
    1049400       1.83520612e-08      1.005304456      95722.85938    -0.0124931084
    1049500      8.993924716e-09      0.990603745      95615.00781   -0.00459073903
    1049600       1.61104996e-08      1.001309991      95612.94531  -0.005525004119
    1049700      1.312218689e-08     0.9971110225       95662.9375  -0.002517470391
    1049800      1.302423236e-08      1.013007045      95746.76562   -0.01064259838
    1049900      1.189189369e-08      1.033944011      95723.34375   -0.01448386442
    1050000      1.135378547e-08      1.026378393      95796.53125   -0.01441456471
    1050100      1.253682225e-08      1.024469614      95803.79688  -0.005902056582
    1050200       1.57904978e-08      1.002351046      95640.85156  -0.005532201845
    1050300      6.057501611e-09     0.9951612949      95754.73438  -0.009990395047
    1050400       1.14555867e-08     0.9945119619      95821.39062  -0.001414503437
    1050500      1.111629278e-08     0.9962061048      95748.03125  -0.008728418499
    1050600      2.588864012e-09      0.998686552      95704.35938  -0.007548172493
    1050700       1.37227012e-08     0.9911416769      95740.14062   -0.01110744383
    1050800      1.655901372e-08      1.004428864      95756.96875  -0.006778895389
    1050900      1.967022278e-08      1.027555227       95671.0625  -0.007816531695
    1051000       1.08915108e-08     0.9976226091      95797.57031  -0.004073814955
    1051100      1.633534552e-08      1.012330532        95722.125  -0.001100092311
    1051200      1.512085035e-08     0.9976806045      95693.39062  -0.008641332388
    1051300       1.38168712e-08     0.9843684435      95830.09375  -0.009194045328
    1051400      1.690023232e-08     0.9963999391      95754.14062   -0.02007293701
    1051500      2.048143877e-08      1.008601665      95717.47656  0.0004357943253
    1051600      8.606888535e-09     0.9976627231        95740.875   -0.01587780938
    1051700      2.154898482e-08     0.9982577562        95692.875  -0.007705234457
    1051800      1.677793726e-08     0.9896306992      95670.30469   0.003423386719
    1051900      2.081626782e-08     0.9909507632      95719.51562  -0.007867582142
    1052000      1.090410962e-08      1.014357328      95691.32031  -0.008151948452
    1052100      2.041860547e-08     0.9782360792      95838.35938  -0.004964969587
    1052200      1.979078768e-08     0.9940381646      95724.30469  -0.005853576586
    1052300      1.472663236e-08      1.011365771      95741.60938  -0.008301287889
    1052400      7.695974524e-09      1.010861278      95708.26562   -0.01431456208
    1052500      2.088505546e-08      1.004534721      95739.95312  -0.008304453455
    1052600       1.89782412e-08      1.019761682      95743.23438  -0.008624348789
    1052700      2.505117003e-08      1.017612815      95746.89062    -0.0154565284
    1052800      2.160995471e-08      1.005097032      95708.35938  -0.004537971225
    1052900      1.377592795e-08        1.0110116       95786.6875  -0.008515753783
    1053000       1.13117391e-08      1.007217407      95730.36719  -0.008480039425
    1053100      9.964979952e-09      1.000203371      95772.92969   -0.01924913004
    1053200      1.972312091e-08      1.000119328      95742.42188  -0.009664966725
    1053300      1.008973527e-08      1.004871249      95700.27344  -0.001760756248
    1053400       1.72176744e-08     0.9997193217       95702.5625  -0.004391056485
    1053500      2.117199571e-08      1.013494015       95724.0625   0.007626224309
    1053600      1.653157788e-08       1.01330328      95669.51562  -0.004679560661
    1053700      1.620539258e-08      1.012720346      95687.10156    0.00315953535
    1053800      1.348451484e-08      1.007001758            95748  0.0003738067171
    1053900      1.475848865e-08      1.002301812      95696.23438  -0.007900474593
    1054000      1.034529085e-08     0.9990329146      95722.53125  -0.009205371141
    1054100      1.087290258e-08      1.015032291      95722.89844   0.006770622451
    1054200      2.443101721e-08        0.9951334      95731.14062  -0.007068379782
    1054300      1.386367732e-08     0.9942432642      95742.28906  -0.002553056693
    1054400      1.125587801e-08      1.008269072       95730.6875 -0.0001900385105
    1054500       1.86641671e-08      0.983915627      95688.67188   0.002729499247
    1054600      2.407539945e-08     0.9783231616       95795.5625  -0.004728592932
    1054700       1.11541727e-08      1.014307022      95642.90625   0.001081723021
    1054800      1.327749466e-08      1.005484939      95737.53125  -0.007621247787
    1054900      1.229208202e-08      0.993927002      95754.71875   -0.01376372576
    1055000      6.622146831e-09      1.012542129          95751.5  0.0002840399393
    1055100      1.060078247e-08      1.017420292      95734.36719   -0.01374197006
    1055200      1.010277284e-08      1.009060979      95746.34375  -0.004183836747
    1055300      5.572484696e-09     0.9995373487      95746.94531  -0.002447194653
    1055400      1.275331041e-08      1.000546098      95675.95312   0.005467562471
    1055500      1.240319847e-08     0.9836898446      95681.71875  -0.002383060986
    1055600       2.03846966e-08     0.9988177419      95728.20312  -0.006949637085
    1055700      1.216117074e-08      1.022840261      95751.29688  -0.007134531625
    1055800      1.223919011e-08      1.009283781      95805.35156  -0.002929181559
    1055900      9.317034255e-09      1.010850787      95801.39844  -0.007681407034
    1056000      1.634960256e-08      1.027638793       95790.4375   0.004920212086
    1056100        1.0642764e-08      1.037400723      95747.35938   -0.01084655058
    1056200      1.272175787e-08      1.030446053      95740.98438    -0.0144230118
    1056300      1.773089231e-08      1.026284575      95768.26562   -0.00340313185
    1056400      1.397886695e-08      1.011347651      95761.35938  -0.006458037533
    1056500      1.890217582e-08      1.008642912        95748.875   0.003415328218
    1056600      1.529204852e-08      1.011262298      95845.83594  -0.002312533325
    1056700      1.902724023e-08      1.008386254      95790.07812  -0.004857570864
    1056800      1.471688815e-08      1.000832558         95817.25  -0.006823551375
    1056900       1.94826022e-08      0.999343276      95824.89062   -0.00748186186
    1057000      6.492615334e-09     0.9938477278      95778.98438   -0.01057951991
    1057100      1.689801188e-08      1.001022696      95749.46094  -0.004363140557
    1057200      1.495139479e-08      1.005510926        95733.875   0.007791548036
    1057300      1.422422624e-08      1.005443335      95744.91406   -0.02039333992
    1057400      1.276901163e-08     0.9966631532      95690.47656  -0.003230619244
    1057500      1.433143737e-08      1.006940365         95640.75  -0.001324034645
    1057600      2.437276336e-08      1.024263859      95681.46094  -0.001284893835
    1057700      9.846586657e-09     0.9999765158      95689.64062   0.008055527695
    1057800      2.508490482e-08     0.9852480888      95760.92969   -0.01838401519
    1057900      5.857924812e-09       0.99178195      95712.86719  -0.001198911341
    1058000      1.046096987e-08      1.014721274       95783.9375  -0.006455105264
    1058100      2.032428803e-08       1.00387013      95684.73438  -0.005274400115
    1058200      1.107464875e-08      1.016103864      95667.57031  -0.009787961841
    1058300       1.04951372e-08      1.008637786      95696.05469    0.01254737936
    1058400      1.160899465e-08      1.018740058        95721.625  0.0002370303991
    1058500      1.309714204e-08        1.0142138      95795.74219  -0.009026627988
    1058600      1.081201972e-08      1.017197132       95792.8125  -0.006471072324
    1058700      1.622010437e-08      1.019960284        95703.125  -0.009970453568
    1058800      1.709675601e-08      1.005493402        95620.625   0.006687234156
    1058900      1.726201937e-08     0.9862452149      95699.42969  -0.003880742937
    1059000      1.695734397e-08     0.9954680204      95686.78906 -0.0002828079741
    1059100      1.141520567e-08     0.9993706346      95682.10938  -0.007053949405
    1059200      1.934917648e-08      1.004664421      95685.42188   0.006903493311
    1059300      1.139925221e-08     0.9920688272      95805.15625  0.0005061496631
    1059400      1.964244589e-08     0.9821762443      95692.28906   -0.01306420378
    1059500      6.780260797e-09     0.9829210043      95705.21875 -0.0007162222173
    1059600       1.39680596e-08     0.9978285432         95773.25   0.007279483601
    1059700      1.722137988e-08      1.012083054      95724.58594    -0.0118013313
    1059800      1.247652293e-08       1.01024127      95676.80469  -0.005634668283
    1059900      1.813767625e-08      1.000213265      95679.64844  -0.007113693748
    1060000      1.149898665e-08      1.004273534       95641.8125  -0.003911127336
    1060100      1.174593045e-08     0.9863149524       95783.3125  -0.007009319961
    1060200      1.939831229e-08      1.001726866      95770.60938  -0.000149184445
    1060300      2.063093518e-08     0.9997256398      95719.39844  -0.004452222958
    1060400      1.008201345e-08      0.993237257      95768.26562  -0.005655638408
    1060500      1.298145591e-08     0.9928072691      95685.57812  -0.001709330943
    1060600      1.191477583e-08     0.9892653823       95639.3125   0.008863309398
    1060700       7.45821005e-09        1.0071522      95676.54688   -0.01113751438
    1060800      9.531440526e-09      1.010782123       95774.5625   -0.01536768023
    1060900      1.503315517e-08      0.989221096      95784.02344   -0.01053942554
    1061000      2.127255527e-08      1.005037665      95725.35156  0.0002379930229
    1061100       1.52115831e-08     0.9943321943      95814.76562  -0.000211264778
    1061200      1.432347041e-08      1.002510548      95759.59375   -0.01116007846
    1061300      8.886986258e-09      1.000033021      95751.07812  -0.002523082774
    1061400      1.658548499e-08     0.9959235191      95707.54688    0.01375324279
    1061500      1.822285434e-08      1.000740528       95634.6875   0.000965894782
    1061600      2.102404295e-08     0.9904282093      95748.63281  -0.004831028171
    1061700      9.230123332e-09     0.9816225171      95740.88281  -0.008409560658
    1061800      1.226213708e-08     0.9761946201        95742.125   -0.01520288177
